usage_kWh,max_demand_kW,reactive_usage_kWh_kVarh_inductive,reactive_usage_kWh_kVarh_capacitive,CO2_tCO2,usage_kWh_factor_inductive,usage_kWh_factor_capacitive
-0.7655773457298164,-0.7655773457298164,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7696644448145886,-0.7696644448145886,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7533160484754997,-0.7533160484754997,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7471853998483413,-0.7471853998483413,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7696644448145886,-0.7696644448145886,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7717079943569748,-0.7717079943569748,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7717079943569748,-0.7717079943569748,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7696644448145886,-0.7696644448145886,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7696644448145886,-0.7696644448145886,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.26695125738760567,-0.26695125738760567,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.19747057294647785,-0.19747057294647785,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.19747057294647785,-0.19747057294647785,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.2036012215736363,-0.2036012215736363,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.19747057294647785,-0.19747057294647785,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.19951412248886408,-0.19951412248886408,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.19951412248886408,-0.19951412248886408,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.19951412248886408,-0.19951412248886408,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.18112217660738913,-0.18112217660738913,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.18112217660738913,-0.18112217660738913,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.2036012215736363,-0.2036012215736363,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.19747057294647785,-0.19747057294647785,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.19951412248886408,-0.19951412248886408,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
