datetime,usage_kWh,max_demand_kW,reactive_usage_kWh_kVarh_inductive,reactive_usage_kWh_kVarh_capacitive,CO2_tCO2,usage_kWh_factor_inductive,usage_kWh_factor_capacitive
2024-08-15 12:45:00,5.86,23.44,2.16,0.18,0.0,93.83,99.95
2024-08-15 13:00:00,5.26,21.04,2.28,0.0,0.0,91.75,100.0
2024-08-15 13:15:00,5.7,22.8,3.08,0.0,0.0,87.98,100.0
2024-08-15 13:30:00,5.72,22.88,3.54,0.0,0.0,85.03,100.0
2024-08-15 13:45:00,5.8,23.2,3.52,0.0,0.0,85.49,100.0
2024-08-15 14:00:00,6.36,25.44,3.52,0.0,0.0,87.49,100.0
2024-08-15 14:15:00,6.34,25.36,3.46,0.0,0.0,87.78,100.0
2024-08-15 14:30:00,5.24,20.96,3.5,0.0,0.0,83.16,100.0
2024-08-15 14:45:00,4.68,18.72,3.5,0.0,0.0,80.08,100.0
2024-08-15 15:00:00,4.54,18.16,3.46,0.0,0.0,79.54,100.0
2024-08-15 15:15:00,3.52,14.08,2.72,0.0,0.0,79.13,100.0
2024-08-15 15:30:00,2.66,10.64,2.06,0.0,0.0,79.06,100.0
2024-08-15 15:45:00,2.4,9.6,1.92,0.0,0.0,78.09,100.0
2024-08-15 16:00:00,2.04,8.16,1.88,0.0,0.0,73.54,100.0
2024-08-15 16:15:00,1.92,7.68,1.78,0.0,0.0,73.33,100.0
2024-08-15 16:30:00,1.34,5.36,1.32,0.0,0.0,71.24,100.0
2024-08-15 16:45:00,1.4,5.6,1.32,0.0,0.0,72.76,100.0
2024-08-15 17:00:00,1.38,5.52,1.32,0.0,0.0,72.26,100.0
2024-08-15 17:15:00,1.4,5.6,1.32,0.0,0.0,72.76,100.0
2024-08-15 17:30:00,1.38,5.52,1.32,0.0,0.0,72.26,100.0
2024-08-15 17:45:00,1.4,5.6,1.32,0.0,0.0,72.76,100.0
2024-08-15 18:00:00,1.4,5.6,1.32,0.0,0.0,72.76,100.0
2024-08-15 18:15:00,1.06,4.24,0.98,0.02,0.0,73.43,99.98
2024-08-15 18:30:00,0.42,1.68,0.24,0.08,0.0,86.82,98.23
2024-08-15 18:45:00,0.38,1.52,0.24,0.06,0.0,84.55,98.78
2024-08-15 19:00:00,0.38,1.52,0.24,0.06,0.0,84.55,98.78
2024-08-15 19:15:00,0.36,1.44,0.24,0.08,0.0,83.21,97.62
2024-08-15 19:30:00,0.4,1.6,0.22,0.08,0.0,87.62,98.06
2024-08-15 19:45:00,0.42,1.68,0.24,0.08,0.0,86.82,98.23
2024-08-15 20:00:00,0.42,1.68,0.26,0.06,0.0,85.03,98.99
2024-08-15 20:15:00,0.44,1.76,0.28,0.06,0.0,84.37,99.08
2024-08-15 20:30:00,0.38,1.52,0.3,0.02,0.0,78.49,99.86
2024-08-15 20:45:00,0.44,1.76,0.24,0.08,0.0,87.79,98.39
2024-08-15 21:00:00,0.38,1.52,0.2,0.08,0.0,88.49,97.85
2024-08-15 21:15:00,0.4,1.6,0.22,0.08,0.0,87.62,98.06
2024-08-15 21:30:00,0.38,1.52,0.24,0.08,0.0,84.55,97.85
2024-08-15 21:45:00,0.38,1.52,0.26,0.04,0.0,82.53,99.45
2024-08-15 22:00:00,0.4,1.6,0.26,0.06,0.0,83.84,98.89
2024-08-15 22:15:00,0.4,1.6,0.28,0.04,0.0,81.92,99.5
2024-08-15 22:30:00,0.46,1.84,0.32,0.02,0.0,82.09,99.91
2024-08-15 22:45:00,0.42,1.68,0.3,0.04,0.0,81.37,99.55
2024-08-15 23:00:00,0.44,1.76,0.3,0.04,0.0,82.62,99.59
2024-08-15 23:15:00,0.38,1.52,0.26,0.06,0.0,82.53,98.78
2024-08-15 23:30:00,0.42,1.68,0.24,0.08,0.0,86.82,98.23
2024-08-15 23:45:00,0.4,1.6,0.24,0.06,0.0,85.75,98.89
2024-08-16 00:00:00,0.36,1.44,0.26,0.06,0.0,81.07,98.64
2024-08-16 00:15:00,0.4,1.6,0.28,0.02,0.0,81.92,99.88
2024-08-16 00:30:00,0.4,1.6,0.3,0.0,0.0,80.0,100.0
2024-08-16 00:45:00,0.42,1.68,0.32,0.0,0.0,79.54,100.0
2024-08-16 01:00:00,0.42,1.68,0.34,0.0,0.0,77.72,100.0
2024-08-16 01:15:00,0.44,1.76,0.34,0.0,0.0,79.13,100.0
2024-08-16 01:30:00,0.42,1.68,0.3,0.02,0.0,81.37,99.89
2024-08-16 01:45:00,0.4,1.6,0.32,0.0,0.0,78.09,100.0
2024-08-16 02:00:00,0.4,1.6,0.32,0.0,0.0,78.09,100.0
2024-08-16 02:15:00,0.36,1.44,0.3,0.02,0.0,76.82,99.85
2024-08-16 02:30:00,0.38,1.52,0.28,0.0,0.0,80.51,100.0
2024-08-16 02:45:00,0.4,1.6,0.32,0.0,0.0,78.09,100.0
2024-08-16 03:00:00,0.4,1.6,0.34,0.0,0.0,76.19,100.0
2024-08-16 03:15:00,0.42,1.68,0.32,0.0,0.0,79.54,100.0
2024-08-16 03:30:00,0.38,1.52,0.32,0.02,0.0,76.49,99.86
2024-08-16 03:45:00,0.4,1.6,0.24,0.08,0.0,85.75,98.06
2024-08-16 04:00:00,0.4,1.6,0.22,0.08,0.0,87.62,98.06
2024-08-16 04:15:00,0.42,1.68,0.22,0.08,0.0,88.58,98.23
2024-08-16 04:30:00,0.4,1.6,0.2,0.1,0.0,89.44,97.01
2024-08-16 04:45:00,0.38,1.52,0.22,0.1,0.0,86.54,96.71
2024-08-16 05:00:00,0.44,1.76,0.24,0.1,0.0,87.79,97.51
2024-08-16 05:15:00,1.96,7.84,1.98,0.0,0.0,70.35,100.0
2024-08-16 05:30:00,1.96,7.84,2.0,0.0,0.0,69.99,100.0
2024-08-16 05:45:00,3.24,12.96,2.78,0.0,0.0,75.89,100.0
2024-08-16 06:00:00,3.86,15.44,3.14,0.0,0.0,77.57,100.0
2024-08-16 06:15:00,3.5,14.0,2.54,0.0,0.0,80.93,100.0
2024-08-16 06:30:00,4.56,18.24,2.86,0.0,0.0,84.72,100.0
2024-08-16 06:45:00,3.84,15.36,2.42,0.0,0.0,84.6,100.0
2024-08-16 07:00:00,8.22,32.88,4.38,0.0,0.0,88.25,100.0
2024-08-16 07:15:00,8.08,32.32,3.0,0.0,0.0,93.75,100.0
2024-08-16 07:30:00,9.72,38.88,3.86,0.0,0.0,92.94,100.0
2024-08-16 07:45:00,7.86,31.44,2.98,0.0,0.0,93.51,100.0
2024-08-16 08:00:00,8.84,35.36,2.52,0.02,0.0,96.17,100.0
2024-08-16 08:15:00,13.0,52.0,2.56,0.0,0.01,98.12,100.0
2024-08-16 08:30:00,7.3,29.2,2.44,0.06,0.0,94.84,100.0
2024-08-16 08:45:00,5.94,23.76,2.62,0.0,0.0,91.5,100.0
2024-08-16 09:00:00,4.4,17.6,3.02,0.0,0.0,82.45,100.0
2024-08-16 09:15:00,5.48,21.92,3.28,0.0,0.0,85.8,100.0
2024-08-16 09:30:00,4.5,18.0,2.82,0.0,0.0,84.74,100.0
2024-08-16 09:45:00,5.08,20.32,2.8,0.0,0.0,87.58,100.0
2024-08-16 10:00:00,5.04,20.16,2.84,0.0,0.0,87.12,100.0
2024-08-16 10:15:00,7.22,28.88,3.24,0.14,0.0,91.23,99.98
2024-08-16 10:30:00,5.58,22.32,3.3,0.0,0.0,86.07,100.0
2024-08-16 10:45:00,6.52,26.08,2.9,0.0,0.0,91.37,100.0
2024-08-16 11:00:00,8.12,32.48,3.48,0.0,0.0,91.91,100.0
2024-08-16 11:15:00,5.22,20.88,3.08,0.0,0.0,86.13,100.0
2024-08-16 11:30:00,4.54,18.16,2.92,0.0,0.0,84.11,100.0
2024-08-16 11:45:00,4.56,18.24,3.0,0.0,0.0,83.54,100.0
2024-08-16 12:00:00,4.76,19.04,3.3,0.0,0.0,82.18,100.0
2024-08-16 12:15:00,5.0,20.0,3.76,0.0,0.0,79.92,100.0
2024-08-16 12:30:00,5.42,21.68,3.12,0.0,0.0,86.67,100.0
2024-08-16 12:45:00,5.78,23.12,2.64,0.0,0.0,90.96,100.0
2024-08-16 13:00:00,5.16,20.64,2.86,0.0,0.0,87.46,100.0
2024-08-16 13:15:00,6.48,25.92,3.52,0.0,0.0,87.87,100.0
2024-08-16 13:30:00,7.18,28.72,3.44,0.0,0.0,90.18,100.0
2024-08-16 13:45:00,6.74,26.96,3.6,0.0,0.0,88.21,100.0
2024-08-16 14:00:00,7.96,31.84,3.38,0.0,0.0,92.05,100.0
2024-08-16 14:15:00,8.26,33.04,3.82,0.0,0.0,90.76,100.0
2024-08-16 14:30:00,5.98,23.92,3.64,0.0,0.0,85.42,100.0
2024-08-16 14:45:00,5.44,21.76,3.58,0.0,0.0,83.53,100.0
2024-08-16 15:00:00,4.24,16.96,2.98,0.0,0.0,81.81,100.0
2024-08-16 15:15:00,4.34,17.36,2.9,0.0,0.0,83.15,100.0
2024-08-16 15:30:00,4.22,16.88,2.88,0.0,0.0,82.6,100.0
2024-08-16 15:45:00,3.82,15.28,2.64,0.0,0.0,82.27,100.0
2024-08-16 16:00:00,4.26,17.04,2.6,0.0,0.0,85.36,100.0
2024-08-16 16:15:00,4.3,17.2,2.7,0.0,0.0,84.69,100.0
2024-08-16 16:30:00,3.94,15.76,2.52,0.0,0.0,84.24,100.0
2024-08-16 16:45:00,3.64,14.56,2.68,0.0,0.0,80.53,100.0
2024-08-16 17:00:00,3.62,14.48,2.68,0.0,0.0,80.37,100.0
2024-08-16 17:15:00,3.34,13.36,2.46,0.0,0.0,80.52,100.0
2024-08-16 17:30:00,2.74,10.96,2.14,0.0,0.0,78.81,100.0
2024-08-16 17:45:00,2.66,10.64,2.14,0.0,0.0,77.92,100.0
2024-08-16 18:00:00,2.08,8.32,1.6,0.0,0.0,79.26,100.0
2024-08-16 18:15:00,1.48,5.92,1.06,0.0,0.0,81.3,100.0
2024-08-16 18:30:00,1.5,6.0,1.06,0.0,0.0,81.67,100.0
2024-08-16 18:45:00,1.24,4.96,1.02,0.0,0.0,77.23,100.0
2024-08-16 19:00:00,1.02,4.08,1.0,0.0,0.0,71.41,100.0
2024-08-16 19:15:00,0.92,3.68,0.92,0.0,0.0,70.71,100.0
2024-08-16 19:30:00,0.46,1.84,0.36,0.0,0.0,78.75,100.0
2024-08-16 19:45:00,0.44,1.76,0.36,0.0,0.0,77.4,100.0
2024-08-16 20:00:00,0.42,1.68,0.36,0.0,0.0,75.93,100.0
2024-08-16 20:15:00,0.44,1.76,0.36,0.0,0.0,77.4,100.0
2024-08-16 20:30:00,0.4,1.6,0.34,0.0,0.0,76.19,100.0
2024-08-16 20:45:00,0.4,1.6,0.34,0.0,0.0,76.19,100.0
2024-08-16 21:00:00,0.38,1.52,0.32,0.0,0.0,76.49,100.0
2024-08-16 21:15:00,0.38,1.52,0.34,0.0,0.0,74.52,100.0
2024-08-16 21:30:00,0.3,1.2,0.26,0.0,0.0,75.57,100.0
2024-08-16 21:45:00,0.26,1.04,0.18,0.0,0.0,82.22,100.0
2024-08-16 22:00:00,0.26,1.04,0.18,0.0,0.0,82.22,100.0
2024-08-16 22:15:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2024-08-16 22:30:00,0.26,1.04,0.22,0.0,0.0,76.34,100.0
2024-08-16 22:45:00,0.3,1.2,0.2,0.0,0.0,83.21,100.0
2024-08-16 23:00:00,0.22,0.88,0.18,0.0,0.0,77.4,100.0
2024-08-16 23:15:00,0.26,1.04,0.16,0.0,0.0,85.17,100.0
2024-08-16 23:30:00,0.24,0.96,0.18,0.0,0.0,80.0,100.0
2024-08-16 23:45:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-08-17 00:00:00,0.24,0.96,0.16,0.0,0.0,83.21,100.0
2024-08-17 00:15:00,0.24,0.96,0.2,0.0,0.0,76.82,100.0
2024-08-17 00:30:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2024-08-17 00:45:00,0.24,0.96,0.16,0.0,0.0,83.21,100.0
2024-08-17 01:00:00,0.3,1.2,0.2,0.0,0.0,83.21,100.0
2024-08-17 01:15:00,0.26,1.04,0.2,0.0,0.0,79.26,100.0
2024-08-17 01:30:00,0.24,0.96,0.16,0.0,0.0,83.21,100.0
2024-08-17 01:45:00,0.2,0.8,0.16,0.0,0.0,78.09,100.0
2024-08-17 02:00:00,0.26,1.04,0.18,0.0,0.0,82.22,100.0
2024-08-17 02:15:00,0.24,0.96,0.18,0.0,0.0,80.0,100.0
2024-08-17 02:30:00,0.24,0.96,0.16,0.0,0.0,83.21,100.0
2024-08-17 02:45:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-08-17 03:00:00,0.3,1.2,0.18,0.0,0.0,85.75,100.0
2024-08-17 03:15:00,0.3,1.2,0.18,0.0,0.0,85.75,100.0
2024-08-17 03:30:00,0.28,1.12,0.18,0.0,0.0,84.12,100.0
2024-08-17 03:45:00,0.26,1.04,0.2,0.0,0.0,79.26,100.0
2024-08-17 04:00:00,0.26,1.04,0.16,0.0,0.0,85.17,100.0
2024-08-17 04:15:00,0.26,1.04,0.18,0.0,0.0,82.22,100.0
2024-08-17 04:30:00,0.24,0.96,0.18,0.0,0.0,80.0,100.0
2024-08-17 04:45:00,0.24,0.96,0.18,0.0,0.0,80.0,100.0
2024-08-17 05:00:00,0.24,0.96,0.18,0.0,0.0,80.0,100.0
2024-08-17 05:15:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2024-08-17 05:30:00,0.26,1.04,0.2,0.0,0.0,79.26,100.0
2024-08-17 05:45:00,0.26,1.04,0.16,0.0,0.0,85.17,100.0
2024-08-17 06:00:00,0.42,1.68,0.22,0.0,0.0,88.58,100.0
2024-08-17 06:15:00,1.22,4.88,0.36,0.0,0.0,95.91,100.0
2024-08-17 06:30:00,1.56,6.24,0.66,0.0,0.0,92.1,100.0
2024-08-17 06:45:00,4.36,17.44,2.96,0.0,0.0,82.73,100.0
2024-08-17 07:00:00,4.3,17.2,2.9,0.0,0.0,82.91,100.0
2024-08-17 07:15:00,6.14,24.56,2.74,0.0,0.0,91.32,100.0
2024-08-17 07:30:00,5.48,21.92,3.02,0.0,0.0,87.58,100.0
2024-08-17 07:45:00,4.7,18.8,2.4,0.0,0.0,89.06,100.0
2024-08-17 08:00:00,4.52,18.08,2.48,0.0,0.0,87.67,100.0
2024-08-17 08:15:00,6.78,27.12,2.94,0.0,0.0,91.75,100.0
2024-08-17 08:30:00,7.92,31.68,2.94,0.0,0.0,93.75,100.0
2024-08-17 08:45:00,5.1,20.4,2.36,0.0,0.0,90.75,100.0
2024-08-17 09:00:00,4.86,19.44,2.08,0.0,0.0,91.93,100.0
2024-08-17 09:15:00,4.3,17.2,2.0,0.0,0.0,90.67,100.0
2024-08-17 09:30:00,3.54,14.16,1.88,0.0,0.0,88.32,100.0
2024-08-17 09:45:00,2.94,11.76,1.74,0.0,0.0,86.06,100.0
2024-08-17 10:00:00,2.58,10.32,1.08,0.0,0.0,92.24,100.0
2024-08-17 10:15:00,5.28,21.12,1.66,0.0,0.0,95.4,100.0
2024-08-17 10:30:00,5.72,22.88,2.2,0.0,0.0,93.33,100.0
2024-08-17 10:45:00,3.88,15.52,1.58,0.0,0.0,92.62,100.0
2024-08-17 11:00:00,6.08,24.32,2.68,0.0,0.0,91.5,100.0
2024-08-17 11:15:00,5.4,21.6,1.54,0.0,0.0,96.17,100.0
2024-08-17 11:30:00,3.08,12.32,1.62,0.0,0.0,88.5,100.0
2024-08-17 11:45:00,5.38,21.52,1.56,0.0,0.0,96.04,100.0
2024-08-17 12:00:00,2.94,11.76,1.56,0.0,0.0,88.33,100.0
2024-08-17 12:15:00,1.72,6.88,0.64,0.0,0.0,93.72,100.0
2024-08-17 12:30:00,1.52,6.08,0.5,0.0,0.0,94.99,100.0
2024-08-17 12:45:00,0.98,3.92,0.42,0.0,0.0,91.91,100.0
2024-08-17 13:00:00,0.7,2.8,0.4,0.0,0.0,86.82,100.0
2024-08-17 13:15:00,0.62,2.48,0.36,0.0,0.0,86.48,100.0
2024-08-17 13:30:00,0.42,1.68,0.2,0.06,0.0,90.29,98.99
2024-08-17 13:45:00,0.3,1.2,0.22,0.0,0.0,80.64,100.0
2024-08-17 14:00:00,0.32,1.28,0.24,0.0,0.0,80.0,100.0
2024-08-17 14:15:00,0.32,1.28,0.26,0.0,0.0,77.61,100.0
2024-08-17 14:30:00,0.32,1.28,0.26,0.0,0.0,77.61,100.0
2024-08-17 14:45:00,0.3,1.2,0.24,0.0,0.0,78.09,100.0
2024-08-17 15:00:00,0.32,1.28,0.26,0.0,0.0,77.61,100.0
2024-08-17 15:15:00,0.28,1.12,0.26,0.0,0.0,73.28,100.0
2024-08-17 15:30:00,0.3,1.2,0.24,0.0,0.0,78.09,100.0
2024-08-17 15:45:00,0.28,1.12,0.24,0.0,0.0,75.93,100.0
2024-08-17 16:00:00,0.3,1.2,0.24,0.0,0.0,78.09,100.0
2024-08-17 16:15:00,0.3,1.2,0.26,0.0,0.0,75.57,100.0
2024-08-17 16:30:00,0.32,1.28,0.24,0.0,0.0,80.0,100.0
2024-08-17 16:45:00,0.32,1.28,0.24,0.0,0.0,80.0,100.0
2024-08-17 17:00:00,0.3,1.2,0.26,0.0,0.0,75.57,100.0
2024-08-17 17:15:00,0.34,1.36,0.26,0.0,0.0,79.44,100.0
2024-08-17 17:30:00,0.26,1.04,0.2,0.02,0.0,79.26,99.71
2024-08-17 17:45:00,0.3,1.2,0.24,0.02,0.0,78.09,99.78
2024-08-17 18:00:00,0.26,1.04,0.24,0.0,0.0,73.48,100.0
2024-08-17 18:15:00,0.28,1.12,0.22,0.0,0.0,78.63,100.0
2024-08-17 18:30:00,0.28,1.12,0.2,0.04,0.0,81.37,98.99
2024-08-17 18:45:00,0.32,1.28,0.28,0.0,0.0,75.26,100.0
2024-08-17 19:00:00,0.34,1.36,0.26,0.0,0.0,79.44,100.0
2024-08-17 19:15:00,0.3,1.2,0.26,0.0,0.0,75.57,100.0
2024-08-17 19:30:00,0.32,1.28,0.24,0.0,0.0,80.0,100.0
2024-08-17 19:45:00,0.3,1.2,0.26,0.0,0.0,75.57,100.0
2024-08-17 20:00:00,0.32,1.28,0.24,0.0,0.0,80.0,100.0
2024-08-17 20:15:00,0.22,0.88,0.18,0.04,0.0,77.4,98.39
2024-08-17 20:30:00,0.28,1.12,0.24,0.0,0.0,75.93,100.0
2024-08-17 20:45:00,0.28,1.12,0.24,0.0,0.0,75.93,100.0
2024-08-17 21:00:00,0.28,1.12,0.22,0.02,0.0,78.63,99.75
2024-08-17 21:15:00,0.3,1.2,0.26,0.0,0.0,75.57,100.0
2024-08-17 21:30:00,0.32,1.28,0.26,0.0,0.0,77.61,100.0
2024-08-17 21:45:00,0.32,1.28,0.26,0.0,0.0,77.61,100.0
2024-08-17 22:00:00,0.28,1.12,0.24,0.0,0.0,75.93,100.0
2024-08-17 22:15:00,0.3,1.2,0.26,0.0,0.0,75.57,100.0
2024-08-17 22:30:00,0.24,0.96,0.2,0.0,0.0,76.82,100.0
2024-08-17 22:45:00,0.2,0.8,0.14,0.0,0.0,81.92,100.0
2024-08-17 23:00:00,0.2,0.8,0.16,0.0,0.0,78.09,100.0
2024-08-17 23:15:00,0.24,0.96,0.16,0.0,0.0,83.21,100.0
2024-08-17 23:30:00,0.28,1.12,0.16,0.0,0.0,86.82,100.0
2024-08-17 23:45:00,0.22,0.88,0.14,0.0,0.0,84.37,100.0
2024-08-18 00:00:00,0.26,1.04,0.2,0.0,0.0,79.26,100.0
2024-08-18 00:15:00,0.22,0.88,0.18,0.0,0.0,77.4,100.0
2024-08-18 00:30:00,0.24,0.96,0.16,0.0,0.0,83.21,100.0
2024-08-18 00:45:00,0.2,0.8,0.16,0.0,0.0,78.09,100.0
2024-08-18 01:00:00,0.2,0.8,0.16,0.0,0.0,78.09,100.0
2024-08-18 01:15:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-08-18 01:30:00,0.2,0.8,0.16,0.0,0.0,78.09,100.0
2024-08-18 01:45:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-08-18 02:00:00,0.18,0.72,0.14,0.0,0.0,78.94,100.0
2024-08-18 02:15:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-08-18 02:30:00,0.2,0.8,0.18,0.0,0.0,74.33,100.0
2024-08-18 02:45:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-08-18 03:00:00,0.2,0.8,0.12,0.0,0.0,85.75,100.0
2024-08-18 03:15:00,0.2,0.8,0.16,0.0,0.0,78.09,100.0
2024-08-18 03:30:00,0.22,0.88,0.18,0.0,0.0,77.4,100.0
2024-08-18 03:45:00,0.18,0.72,0.14,0.0,0.0,78.94,100.0
2024-08-18 04:00:00,0.2,0.8,0.16,0.0,0.0,78.09,100.0
2024-08-18 04:15:00,0.2,0.8,0.16,0.0,0.0,78.09,100.0
2024-08-18 04:30:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-08-18 04:45:00,0.2,0.8,0.14,0.0,0.0,81.92,100.0
2024-08-18 05:00:00,0.2,0.8,0.18,0.0,0.0,74.33,100.0
2024-08-18 05:15:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-08-18 05:30:00,0.18,0.72,0.14,0.0,0.0,78.94,100.0
2024-08-18 05:45:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-08-18 06:00:00,0.22,0.88,0.18,0.0,0.0,77.4,100.0
2024-08-18 06:15:00,0.18,0.72,0.14,0.0,0.0,78.94,100.0
2024-08-18 06:30:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-08-18 06:45:00,0.2,0.8,0.16,0.0,0.0,78.09,100.0
2024-08-18 07:00:00,0.18,0.72,0.16,0.0,0.0,74.74,100.0
2024-08-18 07:15:00,0.18,0.72,0.14,0.0,0.0,78.94,100.0
2024-08-18 07:30:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-08-18 07:45:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-08-18 08:00:00,0.2,0.8,0.16,0.0,0.0,78.09,100.0
2024-08-18 08:15:00,0.24,0.96,0.18,0.0,0.0,80.0,100.0
2024-08-18 08:30:00,0.18,0.72,0.14,0.0,0.0,78.94,100.0
2024-08-18 08:45:00,0.2,0.8,0.14,0.0,0.0,81.92,100.0
2024-08-18 09:00:00,0.2,0.8,0.16,0.0,0.0,78.09,100.0
2024-08-18 09:15:00,0.18,0.72,0.14,0.0,0.0,78.94,100.0
2024-08-18 09:30:00,0.18,0.72,0.14,0.0,0.0,78.94,100.0
2024-08-18 09:45:00,0.2,0.8,0.14,0.0,0.0,81.92,100.0
2024-08-18 10:00:00,0.26,1.04,0.14,0.0,0.0,88.05,100.0
2024-08-18 10:15:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-08-18 10:30:00,0.26,1.04,0.2,0.0,0.0,79.26,100.0
2024-08-18 10:45:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-08-18 11:00:00,0.2,0.8,0.16,0.0,0.0,78.09,100.0
2024-08-18 11:15:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-08-18 11:30:00,0.18,0.72,0.16,0.0,0.0,74.74,100.0
2024-08-18 11:45:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-08-18 12:00:00,0.18,0.72,0.14,0.0,0.0,78.94,100.0
2024-08-18 12:15:00,0.2,0.8,0.14,0.0,0.0,81.92,100.0
2024-08-18 12:30:00,0.24,0.96,0.18,0.0,0.0,80.0,100.0
2024-08-18 12:45:00,0.24,0.96,0.2,0.0,0.0,76.82,100.0
2024-08-18 13:00:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-08-18 13:15:00,0.18,0.72,0.14,0.0,0.0,78.94,100.0
2024-08-18 13:30:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-08-18 13:45:00,0.22,0.88,0.14,0.0,0.0,84.37,100.0
2024-08-18 14:00:00,0.16,0.64,0.14,0.0,0.0,75.26,100.0
2024-08-18 14:15:00,0.2,0.8,0.14,0.0,0.0,81.92,100.0
2024-08-18 14:30:00,0.2,0.8,0.18,0.0,0.0,74.33,100.0
2024-08-18 14:45:00,0.22,0.88,0.14,0.0,0.0,84.37,100.0
2024-08-18 15:00:00,0.22,0.88,0.18,0.0,0.0,77.4,100.0
2024-08-18 15:15:00,0.26,1.04,0.18,0.0,0.0,82.22,100.0
2024-08-18 15:30:00,0.18,0.72,0.14,0.0,0.0,78.94,100.0
2024-08-18 15:45:00,0.5,2.0,0.18,0.08,0.0,94.09,98.74
2024-08-18 16:00:00,3.78,15.12,4.18,0.0,0.0,67.07,100.0
2024-08-18 16:15:00,3.58,14.32,4.48,0.0,0.0,62.43,100.0
2024-08-18 16:30:00,3.38,13.52,4.42,0.0,0.0,60.75,100.0
2024-08-18 16:45:00,2.92,11.68,4.32,0.0,0.0,56.0,100.0
2024-08-18 17:00:00,2.42,9.68,4.22,0.0,0.0,49.75,100.0
2024-08-18 17:15:00,2.4,9.6,4.18,0.0,0.0,49.79,100.0
2024-08-18 17:30:00,2.34,9.36,4.18,0.0,0.0,48.85,100.0
2024-08-18 17:45:00,2.38,9.52,4.2,0.0,0.0,49.3,100.0
2024-08-18 18:00:00,0.68,2.72,0.88,0.0,0.0,61.14,100.0
2024-08-18 18:15:00,0.46,1.84,0.44,0.0,0.0,72.26,100.0
2024-08-18 18:30:00,0.22,0.88,0.18,0.0,0.0,77.4,100.0
2024-08-18 18:45:00,0.26,1.04,0.18,0.0,0.0,82.22,100.0
2024-08-18 19:00:00,0.18,0.72,0.14,0.0,0.0,78.94,100.0
2024-08-18 19:15:00,0.24,0.96,0.16,0.0,0.0,83.21,100.0
2024-08-18 19:30:00,0.22,0.88,0.2,0.0,0.0,73.99,100.0
2024-08-18 19:45:00,0.24,0.96,0.16,0.0,0.0,83.21,100.0
2024-08-18 20:00:00,0.2,0.8,0.16,0.0,0.0,78.09,100.0
2024-08-18 20:15:00,0.22,0.88,0.14,0.0,0.0,84.37,100.0
2024-08-18 20:30:00,0.24,0.96,0.16,0.0,0.0,83.21,100.0
2024-08-18 20:45:00,0.24,0.96,0.18,0.0,0.0,80.0,100.0
2024-08-18 21:00:00,0.26,1.04,0.18,0.0,0.0,82.22,100.0
2024-08-18 21:15:00,0.22,0.88,0.18,0.0,0.0,77.4,100.0
2024-08-18 21:30:00,0.26,1.04,0.2,0.0,0.0,79.26,100.0
2024-08-18 21:45:00,0.22,0.88,0.18,0.0,0.0,77.4,100.0
2024-08-18 22:00:00,0.26,1.04,0.18,0.0,0.0,82.22,100.0
2024-08-18 22:15:00,0.22,0.88,0.18,0.0,0.0,77.4,100.0
2024-08-18 22:30:00,0.22,0.88,0.18,0.0,0.0,77.4,100.0
2024-08-18 22:45:00,0.18,0.72,0.14,0.0,0.0,78.94,100.0
2024-08-18 23:00:00,0.24,0.96,0.18,0.0,0.0,80.0,100.0
2024-08-18 23:15:00,0.22,0.88,0.18,0.0,0.0,77.4,100.0
2024-08-18 23:30:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-08-18 23:45:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2024-08-19 00:00:00,0.24,0.96,0.18,0.0,0.0,80.0,100.0
2024-08-19 00:15:00,0.26,1.04,0.2,0.0,0.0,79.26,100.0
2024-08-19 00:30:00,0.18,0.72,0.14,0.0,0.0,78.94,100.0
2024-08-19 00:45:00,0.24,0.96,0.18,0.0,0.0,80.0,100.0
2024-08-19 01:00:00,0.2,0.8,0.16,0.0,0.0,78.09,100.0
2024-08-19 01:15:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
